year,democrat,republic,other,codecounty
2008,5285,4149,90,51670
2008,8573,11258,166,51093
2008,17352,20912,339,51095
2008,4473,5888,113,51099
2008,3344,4966,78,51101
2008,1918,1763,24,51097
2008,3235,3647,56,51103
2008,3219,5825,183,51105
2008,1543,914,22,51678
2008,74845,63336,1278,51107
2008,6978,8182,193,51109
2008,2703,2900,47,51111
2008,16269,17638,434,51680
2008,2862,3758,79,51113
2008,7518,5975,134,51683
2008,2463,1634,43,51685
2008,4139,2311,70,51690
2008,1934,3456,50,51115
2008,7127,7817,138,51117
2008,2391,3545,70,51119
2008,21031,19028,594,51121
2008,4391,3647,95,51125
2008,3493,6385,113,51127
2008,51972,28667,656,51700
2008,62819,24814,813,51710
2008,3800,2713,73,51131
2008,3312,4041,53,51133
2008,743,744,25,51720
2008,3413,3499,76,51135
2008,7107,8506,188,51137
2008,4235,6041,113,51139
2008,2879,5491,161,51141
2008,13774,1583,183,51730
2008,11415,18730,288,51143
2008,1748,5229,88,51735
2008,32327,13984,354,51740
2008,4237,10088,131,51145
2008,5101,4174,113,51147
2008,7130,8752,124,51149
2008,93435,67621,1390,51153
2008,5918,8857,275,51155
2008,2930,2418,81,51750
2008,2105,2227,73,51157
2008,1618,2092,35,51159
2008,73623,18649,813,51760
2008,19812,30571,592,51161
2008,24934,15394,444,51770
2008,4347,5732,116,51163
2008,10453,22468,413,51165
2008,4932,6389,173,51167
2008,5164,7088,154,51775
2008,2725,6980,170,51169
2008,6912,12005,306,51171
2008,4239,7817,246,51173
2008,4402,4583,82,51175
2008,24897,28610,562,51177
2008,25716,29221,518,51179
2008,5569,5330,116,51790
2008,22446,17165,297,51800
2008,2626,1663,36,51181
2008,3301,2026,36,51183
2008,5596,11201,264,51185
2008,98885,100319,2045,51810
2008,6997,8879,250,51187
2008,8063,16077,360,51191
2008,3906,4815,139,51820
2008,4577,3719,81,51193
2008,4328,2353,106,51830
2008,5268,4725,133,51840
2008,4995,8914,229,51195
2008,4107,8207,177,51197
2008,13700,19833,364,51199
2008,1552,3222,84,53001
2008,4139,5451,190,53003
2008,26288,45345,1278,53005
2008,13781,17605,572,53007
2008,19470,18199,850,53009
2008,95356,84212,3196,53011
2008,686,1499,43,53013
2008,24597,19554,1078,53015
2008,5848,9098,263,53017
2008,1467,1916,118,53019
2008,7361,12037,298,53021
2008,385,968,20,53023
2008,9601,17153,684,53025
2008,16354,12104,726,53027
2008,22058,19426,675,53029
2008,13252,6330,409,53031
2008,648230,259716,14086,53033
2008,68624,53297,2416,53035
2008,8030,9471,367,53037
2008,4965,4944,255,53039
2008,13624,20278,803,53041
2008,2032,3803,142,53043
2008,15050,12600,656,53045
2008,7613,8798,459,53047
2008,6094,4555,288,53049
2008,2562,3717,273,53051
2008,181824,141673,6023,53053
2008,7374,2958,199,53055
2008,30053,24687,1146,53057
2008,2817,2524,149,53059
2008,187294,126722,6317,53061
2008,105786,108314,5411,53063
2008,8499,13132,710,53065
2008,75882,48366,2461,53067
2008,1121,1105,68,53069
2008,10081,14182,464,53071
2008,58236,40205,1898,53073
2008,9070,8104,415,53075
2008,33792,41946,1324,53077
2008,2419,3685,128,54001
2008,15994,20841,457,54003
2008,4529,3632,209,54005
2008,2704,2629,76,54007
2008,4717,4961,179,54009
2008,15292,18793,507,54011
2008,993,1366,70,54013
2008,1421,1755,89,54015
2008,735,2218,65,54017
2008,7242,7658,294,54019
2008,1004,1445,72,54021
2008,997,3166,55,54023
2008,5881,7567,284,54025
2008,2983,5222,142,54027
2008,5504,7518,198,54029
2008,1901,3376,130,54031
2008,13582,17824,466,54033
2008,4861,7148,227,54035
2008,11687,10600,258,54037
2008,40594,40952,938,54039
2008,2109,4335,162,54041
2008,3029,3637,169,54043
2008,5873,7326,266,54045
2008,11618,11501,488,54049
2008,5996,7759,246,54051
2008,4484,5853,266,54053
2008,3430,2882,118,54047
2008,7450,13246,326,54055
2008,3750,7616,181,54057
2008,3582,4587,169,54059
2008,17060,15775,544,54061
2008,2014,3397,164,54063
2008,2721,4428,127,54065
2008,4357,4804,200,54067
2008,8593,10694,253,54069
2008,1310,2035,50,54071
2008,1142,1772,61,54073
2008,1548,2011,83,54075
2008,4205,7325,266,54077
2008,9334,15162,284,54079
2008,10237,17548,474,54081
2008,4539,6060,234,54083
2008,998,2781,67,54085
2008,2511,2943,109,54087
2008,2290,2891,135,54089
2008,2462,3605,136,54091
2008,1288,2123,96,54093
2008,1241,2415,85,54095
2008,2925,5911,135,54097
2008,6137,8947,346,54099
2008,1552,1386,119,54101
2008,2942,3342,170,54103
2008,782,1496,48,54105
2008,12573,22896,533,54107
2008,2735,4621,174,54109
2008,5806,3974,206,55001
2008,5818,2634,122,55003
2008,12078,10457,351,55005
2008,5972,3365,131,55007
2008,67269,55854,1631,55009
2008,3949,2923,128,55011
2008,4337,4200,151,55013
2008,13295,12722,457,55015
2008,16239,13492,500,55017
2008,7454,6383,350,55019
2008,16661,12193,418,55021
2008,4987,2830,164,55023
2008,205984,73065,3890,55025
2008,19183,23015,625,55027
2008,10142,7112,227,55029
2008,15830,7835,401,55031
2008,13002,9566,421,55033
2008,33146,20959,905,55035
2008,1134,1512,39,55037
2008,23463,28164,696,55039
2008,2673,1963,47,55041
2008,14875,9068,377,55043
2008,11502,6730,302,55045
2008,4000,5393,143,55047
2008,7987,3829,153,55049
2008,1914,1464,54,55051
2008,5572,3552,127,55053
2008,21448,21096,622,55055
2008,6186,5148,196,55057
2008,45836,31609,1344,55059
2008,5902,4711,174,55061
2008,38524,23701,993,55063
2008,4732,2984,115,55065
2008,5182,5081,139,55067
2008,8424,6519,325,55069
2008,22428,19234,752,55071
2008,36367,30345,1228,55073
2008,11195,9726,334,55075
2008,4068,3654,124,55077
2008,1257,185,6,55078
2008,319819,149445,5928,55079
2008,10198,8666,288,55081
2008,9927,8755,286,55083
2008,11907,9630,390,55085
2008,50294,39677,1592,55087
2008,20579,32172,614,55089
2008,2102,1616,53,55091
2008,11803,9812,492,55093
2008,10876,11282,485,55095
2008,24817,13810,795,55097
2008,4559,3461,174,55099
2008,53408,45954,1280,55101
2008,5041,3298,111,55103
2008,50529,27364,1276,55105
2008,3855,3253,164,55107
2008,18617,11562,447,55111
2008,4765,4199,121,55113
2008,10259,9538,292,55115
2008,30395,30801,911,55117
2008,21177,22837,807,55109
2008,4563,4586,197,55119
2008,8321,4808,185,55121
2008,8463,5367,245,55123
2008,6491,7055,204,55125
2008,24177,25485,760,55127
2008,4693,4303,116,55129
2008,25719,47729,963,55131
2008,85339,145152,2406,55133
2008,12952,12232,327,55135
2008,5868,5770,211,55137
2008,48167,37946,1564,55139
2008,21710,16581,761,55141
2008,8644,7936,621,56001
2008,1108,4045,188,56003
2008,2990,13011,384,56005
2008,2336,4331,233,56007
2008,1380,4922,199,56009
2008,612,2967,127,56011
2008,6016,11083,616,56013
2008,1832,3942,191,56015
2008,619,1834,111,56017
2008,908,3334,133,56019
2008,16072,24549,1185,56021
2008,1823,6485,307,56023
2008,10475,21906,1092,56025
2008,244,1017,43,56027
2008,3757,10839,453,56029
2008,1407,3002,188,56031
2008,4458,10177,404,56033
2008,936,3316,123,56035
2008,5762,10360,711,56037
2008,7472,4565,322,56039
2008,2317,5763,338,56041
2008,1042,2956,102,56043
2008,658,2618,138,56045
2012,6363,17379,190,01001
2012,18424,66016,898,01003
2012,5912,5550,47,01005
2012,2202,6132,86,01007
2012,2970,20757,279,01009
2012,4061,1251,10,01011
2012,4374,5087,35,01013
2012,15511,30278,468,01015
2012,6871,7626,114,01017
2012,2132,7506,141,01019
2012,3397,13932,133,01021
2012,3786,4152,30,01023
2012,6334,7470,47,01025
2012,1777,4817,68,01027
2012,971,5272,62,01029
2012,4925,14666,179,01031
2012,9166,13936,283,01033
2012,3555,3439,28,01035
2012,2191,3049,29,01037
2012,3158,12153,112,01039
2012,2050,4331,37,01041
2012,5052,28999,406,01043
2012,5286,13108,163,01045
2012,14612,6288,53,01047
2012,5239,18331,293,01049
2012,8954,26253,278,01051
2012,5489,9287,93,01053
2012,12803,29130,597,01055
2012,1817,6054,75,01057
2012,3171,7567,121,01059
2012,2039,9175,106,01061
2012,4521,804,15,01063
2012,5411,3210,22,01065
2012,3083,5628,49,01067
2012,12367,29270,281,01069
2012,5822,14439,316,01071
2012,159876,141683,2359,01073
2012,1646,5457,63,01075
2012,12511,23911,502,01077
2012,5069,8874,169,01079
2012,21381,32194,784,01081
2012,9829,25295,335,01083
2012,5747,1756,18,01085
2012,9045,1331,18,01087
2012,62015,90884,2160,01089
2012,6167,5336,34,01091
2012,2249,9697,159,01093
2012,6299,25867,400,01095
2012,78760,94893,1211,01097
2012,4914,5741,53,01099
2012,63085,38332,507,01101
2012,13439,35391,493,01103
2012,4568,1506,25,01105
2012,4455,5124,32,01107
2012,6035,7963,109,01109
2012,3078,7224,96,01111
2012,10500,8278,101,01113
2012,20051,71436,1020,01117
2012,5801,29031,316,01115
2012,5421,1586,20,01119
2012,13905,19246,222,01121
2012,6319,12396,114,01123
2012,32048,45748,794,01125
2012,6557,21651,313,01127
2012,2976,5761,41,01129
2012,4868,1679,4,01131
2012,1286,8312,116,01133
2012,17147,8250,451,04001
2012,18546,29497,960,04003
2012,29257,21220,1254,04005
2012,7697,13455,376,04007
2012,3609,8076,170,04009
2012,1310,1592,72,04011
2012,1880,3714,123,04012
2012,602288,749885,24385,04013
2012,19533,49168,1309,04015
2012,16945,19884,506,04017
2012,201251,174779,6220,04019
2012,44306,62079,1930,04021
2012,9486,4235,173,04023
2012,33918,64468,1897,04025
2012,18059,23352,542,04027
2012,2455,3897,142,05001
2012,2859,4867,195,05003
2012,5172,13688,479,05005
2012,22636,54646,1975,05007
2012,3772,11159,460,05009
2012,1449,2134,69,05011
2012,660,1458,56,05013
2012,3696,6125,362,05015
2012,2649,1670,42,05017
2012,3811,4343,255,05019
2012,1738,3225,147,05021
2012,2620,8693,334,05023
2012,845,2313,108,05025
2012,3557,5790,108,05027
2012,3005,4514,211,05029
2012,10527,20350,823,05031
2012,4881,15145,565,05033
2012,9487,6998,231,05035
2012,2279,4269,133,05037
2012,1337,1665,82,05039
2012,2443,1896,81,05041
2012,2630,3887,116,05043
2012,13621,26722,1117,05045
2012,1726,4631,183,05047
2012,1452,2949,121,05049
2012,13804,26014,910,05051
2012,1468,4829,182,05053
2012,4000,9071,690,05055
2012,2468,4284,169,05057
2012,3830,7097,333,05059
2012,1471,2892,99,05061
2012,3281,8728,388,05063
2012,1524,3575,179,05065
2012,2095,3072,180,05067
2012,17470,9520,393,05069
2012,2799,5064,235,05071
2012,1173,1713,43,05073
2012,1788,3536,216,05075
2012,2107,1280,37,05077
2012,1425,2199,102,05079
2012,1552,3385,114,05081
2012,2009,5079,243,05083
2012,5625,17880,609,05085
2012,2099,4263,206,05087
2012,2037,4774,240,05089
2012,4518,10622,189,05091
2012,6467,6603,305,05093
2012,1583,1585,62,05095
2012,920,2369,115,05097
2012,1314,1996,74,05099
2012,993,2508,160,05101
2012,4633,5521,161,05103
2012,1187,2581,170,05105
2012,5202,2598,130,05107
2012,851,2847,90,05109
2012,2390,4974,196,05111
2012,1556,5955,215,05113
2012,5126,14763,550,05115
2012,880,2153,108,05117
2012,87248,68984,3149,05119
2012,2046,3701,209,05121
2012,12869,32963,1230,05125
2012,897,2631,112,05127
2012,814,2699,181,05129
2012,13092,29169,1101,05131
2012,1042,3136,152,05133
2012,2092,4921,270,05135
2012,4910,3368,84,05123
2012,1356,3776,222,05137
2012,6196,10699,282,05139
2012,1832,4365,233,05141
2012,28236,39688,2536,05143
2012,5765,20011,738,05145
2012,1340,1227,118,05147
2012,1722,4042,210,05149
2012,469684,108182,17776,06001
2012,389,236,28,06003
2012,6830,10281,538,06005
2012,42669,44479,3604,06007
2012,8670,12365,751,06009
2012,2314,3601,119,06011
2012,290824,136517,10885,06013
2012,3791,4614,365,06015
2012,35166,50973,2635,06017
2012,129129,124490,5208,06019
2012,3301,5632,278,06021
2012,34457,18825,4188,06023
2012,25136,12777,652,06025
2012,3422,4340,274,06027
2012,89495,126618,5359,06029
2012,12979,17671,768,06031
2012,13163,9200,1028,06033
2012,3053,7296,334,06035
2012,2216903,885333,78831,06037
2012,16018,22852,996,06039
2012,99896,30880,3740,06041
2012,3498,5140,362,06043
2012,23193,9658,2166,06045
2012,33005,27581,1471,06047
2012,1111,2777,98,06049
2012,2733,2285,163,06051
2012,82920,37390,3208,06053
2012,35870,19526,1572,06055
2012,24663,24986,2027,06057
2012,512440,582332,27892,06059
2012,66818,99921,4583,06061
2012,4026,5721,300,06063
2012,329063,318127,14717,06065
2012,300503,202514,13792,06067
2012,11276,7343,425,06069
2012,305109,262358,14050,06071
2012,626957,536726,28599,06073
2012,301723,47076,12410,06075
2012,114121,86071,4505,06077
2012,61258,59967,4413,06079
2012,206085,72756,6879,06081
2012,94129,64606,4585,06083
2012,450818,174843,17430,06085
2012,90805,24047,5243,06087
2012,25819,48067,2449,06089
2012,653,1056,86,06091
2012,8046,11077,787,06093
2012,96783,52092,3569,06095
2012,153942,54784,7782,06097
2012,77724,73459,4186,06099
2012,12192,18122,712,06101
2012,7934,14235,808,06103
2012,2674,2716,284,06105
2012,41752,56956,2392,06107
2012,9998,13880,809,06109
2012,170929,147958,8087,06111
2012,48715,23368,2392,06113
2012,7711,11275,714,06115
2012,100649,70972,4609,08001
2012,3811,2705,199,08003
2012,153905,125588,6023,08005
2012,2679,3872,183,08007
2012,467,1559,80,08009
2012,815,1075,52,08011
2012,125091,49981,4427,08013
2012,16966,15008,803,08014
2012,5086,5070,306,08015
2012,172,889,32,08017
2012,3119,2430,194,08019
2012,2213,1835,53,08021
2012,1340,446,51,08023
2012,535,924,43,08025
2012,868,1788,59,08027
2012,4622,10915,388,08029
2012,222018,73111,6565,08031
2012,334,859,52,08033
2012,60991,104204,2586,08035
2012,12792,9411,465,08037
2012,111819,170952,7404,08041
2012,3603,10266,309,08039
2012,6704,13174,538,08043
2012,11305,12535,568,08045
2012,1892,1346,100,08047
2012,3684,4253,250,08049
2012,5044,3341,282,08051
2012,229,353,18,08053
2012,1953,1646,115,08055
2012,216,600,32,08057
2012,159296,144197,7559,08059
2012,118,677,26,08061
2012,838,2785,79,08063
2012,15489,12794,901,08067
2012,1839,1098,103,08065
2012,92747,82376,5057,08069
2012,3445,3263,154,08071
2012,552,1687,48,08073
2012,2712,6179,233,08075
2012,23846,47472,1629,08077
2012,291,344,15,08079
2012,1330,4695,143,08081
2012,4542,7401,375,08083
2012,6138,13552,440,08085
2012,3912,6602,263,08087
2012,3647,4382,163,08089
2012,1646,1481,75,08091
2012,3862,5236,268,08093
2012,588,1637,40,08095
2012,6849,3024,202,08097
2012,1519,3230,114,08099
2012,42551,31894,1749,08101
2012,568,2724,77,08103
2012,2478,2918,137,08105
2012,7547,5469,301,08107
2012,1864,964,102,08109
2012,266,212,28,08111
2012,2992,1154,110,08113
2012,419,881,38,08115
2012,9347,5571,394,08117
2012,4333,8702,372,08119
2012,468,2076,47,08121
2012,49050,63775,3041,08123
2012,987,3490,100,08125
2012,217294,175168,3668,09001
2012,244639,143238,4363,09003
2012,43856,47201,1370,09005
2012,47855,34591,1092,09007
2012,218972,138357,3697,09009
2012,67144,46119,1839,09011
2012,25957,19768,863,09013
2012,25957,19768,769,09015
2012,35527,32135,1034,10001
2012,167082,81230,3700,10003
2012,39975,52119,1135,10005
2012,267070,21381,5313,11001
2012,69699,48797,1922,12001
2012,2311,8975,82,12003
2012,22051,56876,934,12005
2012,3325,8219,91,12007
2012,122993,159300,3266,12009
2012,508312,244101,4009,12011
2012,1664,4366,122,12013
2012,35906,47996,780,12015
2012,28460,44662,813,12017
2012,25759,70022,808,12019
2012,51698,96520,894,12021
2012,8462,18429,272,12023
2012,4174,5587,104,12027
2012,1798,5052,91,12029
2012,196737,211615,3496,12031
2012,58185,88711,1606,12033
2012,23207,26969,419,12035
2012,1845,3570,59,12037
2012,15770,6630,99,12039
2012,1885,5917,107,12041
2012,1603,2344,42,12043
2012,2014,4995,99,12045
2012,2228,3138,41,12047
2012,2463,4696,67,12049
2012,4751,5355,79,12051
2012,37830,44938,899,12053
2012,16148,25915,381,12055
2012,286467,250186,5449,12057
2012,1264,6919,91,12059
2012,27492,43450,522,12061
2012,7342,13418,181,12063
2012,3945,3808,55,12065
2012,687,2668,44,12067
2012,61799,87643,1369,12069
2012,110157,154163,1846,12071
2012,90881,55805,1667,12073
2012,6119,12054,226,12075
2012,942,2301,41,12077
2012,4176,4474,65,12079
2012,66503,85627,1361,12081
2012,66831,93043,1511,12083
2012,30107,48183,583,12085
2012,541440,332981,3893,12086
2012,19404,19234,419,12087
2012,10251,29929,348,12089
2012,23421,70168,1209,12091
2012,4856,7328,140,12093
2012,273665,188589,4105,12095
2012,67239,40592,867,12097
2012,349651,247398,3672,12099
2012,98263,112427,2883,12101
2012,239104,213258,5340,12103
2012,114622,131577,2484,12105
2012,11667,19326,331,12107
2012,17768,58186,892,12113
2012,95119,110504,1857,12115
2012,96445,109943,2232,12117
2012,35190,78513,1092,12109
2012,65869,56202,956,12111
2012,19524,40646,309,12119
2012,4751,12672,206,12121
2012,2764,6249,107,12123
2012,1339,3980,74,12125
2012,114748,117490,2298,12127
2012,5175,9290,195,12129
2012,6671,21490,333,12131
2012,2820,8038,141,12133
2012,1758,5233,95,13001
2012,930,1938,34,13003
2012,791,3093,47,13005
2012,794,785,10,13007
2012,8483,7589,166,13009
2012,780,5354,61,13011
2012,6028,18725,446,13013
2012,8396,26876,530,13015
2012,2512,3396,48,13017
2012,1273,4843,85,13019
2012,38585,25623,510,13021
2012,1269,3587,51,13023
2012,939,4964,99,13025
2012,3138,3554,50,13027
2012,3707,9560,186,13029
2012,9593,14174,318,13031
2012,5405,4301,73,13033
2012,2968,6306,107,13035
2012,1298,883,7,13037
2012,6377,11343,263,13039
2012,1157,2344,27,13043
2012,12688,28280,581,13045
2012,5365,17858,455,13047
2012,1197,2527,40,13049
2012,60246,47204,1178,13051
2012,729,735,26,13053
2012,2232,5452,138,13055
2012,19841,76514,1865,13057
2012,25431,13815,1122,13059
2012,862,537,3,13061
2012,81479,14164,424,13063
2012,852,1598,22,13065
2012,133124,171722,5270,13067
2012,5057,9248,149,13069
2012,3973,9243,112,13071
2012,16451,41765,707,13073
2012,2042,3935,54,13075
2012,15168,39653,734,13077
2012,1706,3368,59,13079
2012,3167,4182,47,13081
2012,1411,4471,138,13083
2012,1241,8847,156,13085
2012,238224,64392,3649,13089
2012,4591,5824,70,13087
2012,2442,5214,77,13091
2012,2285,1985,28,13093
2012,26295,11449,175,13095
2012,28441,26241,585,13097
2012,2765,2557,31,13099
2012,173,917,12,13101
2012,4947,15596,273,13103
2012,3181,4859,103,13105
2012,2927,5100,56,13107
2012,1268,2268,27,13109
2012,2028,7857,132,13111
2012,19736,38075,757,13113
2012,9640,22733,456,13115
2012,14571,65908,1252,13117
2012,1499,6114,149,13119
2012,255470,137124,4819,13121
2012,1958,8926,134,13123
2012,176,1135,22,13125
2012,11950,20893,290,13127
2012,3440,13197,260,13129
2012,3419,5924,53,13131
2012,3201,5071,51,13133
2012,132509,159855,4364,13135
2012,2301,12166,174,13137
2012,12999,47481,884,13139
2012,3308,769,11,13141
2012,1789,8446,141,13143
2012,4145,11197,146,13145
2012,2870,6517,124,13147
2012,948,3160,64,13149
2012,43761,46774,843,13151
2012,22702,34662,692,13153
2012,1141,2538,30,13155
2012,4238,19135,331,13157
2012,1845,4136,50,13159
2012,1275,3996,65,13161
2012,4261,2999,38,13163
2012,1488,1887,15,13165
2012,1305,2440,27,13167
2012,4274,7744,87,13169
2012,2602,4899,91,13171
2012,1114,1820,38,13173
2012,7513,11950,141,13175
2012,3196,10314,118,13177
2012,10457,5565,148,13179
2012,1586,2807,33,13181
2012,1442,2306,54,13183
2012,17470,21327,340,13185
2012,2055,8647,203,13187
2012,3211,1545,25,13193
2012,2494,8443,167,13195
2012,1412,1733,25,13197
2012,4044,5475,73,13189
2012,2864,3409,68,13191
2012,4331,4856,77,13199
2012,852,1905,18,13201
2012,4081,4155,39,13205
2012,3785,8361,131,13207
2012,1135,2662,35,13209
2012,2753,6186,88,13211
2012,2542,8443,232,13213
2012,42573,27510,520,13215
2012,21851,20982,401,13217
2012,4421,13098,298,13219
2012,1914,4251,108,13221
2012,15825,40846,728,13223
2012,6148,5287,81,13225
2012,1975,10547,158,13227
2012,1124,5667,55,13229
2012,1356,6668,85,13231
2012,3615,9811,182,13233
2012,1219,2444,19,13235
2012,2926,6215,81,13237
2012,612,510,6,13239
2012,1559,5754,150,13241
2012,1770,1271,17,13243
2012,52560,25845,615,13245
2012,22023,15716,346,13247
2012,448,1286,14,13249
2012,2774,3287,39,13251
2012,1478,2245,46,13253
2012,9898,14911,279,13255
2012,2131,7221,146,13257
2012,1323,745,8,13259
2012,6375,5378,78,13261
2012,2265,1202,24,13263
2012,636,323,4,13265
2012,1897,4706,64,13267
2012,1572,1948,18,13269
2012,1805,2480,51,13271
2012,2544,1834,20,13273
2012,7653,11156,144,13275
2012,4660,9185,82,13277
2012,2746,6524,74,13279
2012,1273,4876,62,13281
2012,1074,1652,24,13283
2012,10547,15179,260,13285
2012,1510,2028,21,13287
2012,2270,1907,25,13289
2012,2139,8773,167,13291
2012,3959,7230,74,13293
2012,5274,16247,375,13295
2012,8148,29036,428,13297
2012,3900,7941,98,13299
2012,1529,990,7,13301
